"st_fips","state","variable","estimate","moe","year","sex","marital_status","age"
"01","Alabama","B12002_165",3666,1641,2015,"F","Widowed","40-44"
"01","Alabama","B12002_166",4492,1155,2015,"F","Widowed","45-49"
"01","Alabama","B12002_167",7141,1499,2015,"F","Widowed","50-54"
"01","Alabama","B12002_168",14427,1963,2015,"F","Widowed","55-59"
"01","Alabama","B12002_169",20941,2667,2015,"F","Widowed","60-64"
"01","Alabama","B12002_170",59406,2950,2015,"F","Widowed","65-74"
"01","Alabama","B12002_171",66916,2950,2015,"F","Widowed","75-84"
"01","Alabama","B12002_172",41471,2326,2015,"F","Widowed","85+"
"01","Alabama","B12002_174",0,192,2015,"F","Divorced","15-17"
"01","Alabama","B12002_175",13,25,2015,"F","Divorced","18-19"
"01","Alabama","B12002_176",1896,576,2015,"F","Divorced","20-24"
"01","Alabama","B12002_177",8624,1652,2015,"F","Divorced","25-29"
"01","Alabama","B12002_178",16646,2265,2015,"F","Divorced","30-34"
"01","Alabama","B12002_179",24330,2933,2015,"F","Divorced","35-39"
"01","Alabama","B12002_180",29815,3083,2015,"F","Divorced","40-44"
"01","Alabama","B12002_181",31074,2335,2015,"F","Divorced","45-49"
"01","Alabama","B12002_182",32474,2916,2015,"F","Divorced","50-54"
"01","Alabama","B12002_183",35012,3141,2015,"F","Divorced","55-59"
"01","Alabama","B12002_184",32199,2340,2015,"F","Divorced","60-64"
"01","Alabama","B12002_185",43035,3120,2015,"F","Divorced","65-74"
"01","Alabama","B12002_186",15561,1474,2015,"F","Divorced","75-84"
"01","Alabama","B12002_187",4788,945,2015,"F","Divorced","85+"
"01","Alabama","B12002_004",95397,2670,2017,"M","Never Married","15-17"
"01","Alabama","B12002_005",70409,2844,2017,"M","Never Married","18-19"
"01","Alabama","B12002_006",146469,4359,2017,"M","Never Married","20-24"
"01","Alabama","B12002_007",107812,4598,2017,"M","Never Married","25-29"
"01","Alabama","B12002_008",64261,4560,2017,"M","Never Married","30-34"
"01","Alabama","B12002_009",42324,3543,2017,"M","Never Married","35-39"
"01","Alabama","B12002_010",30639,3176,2017,"M","Never Married","40-44"
"01","Alabama","B12002_011",26279,2931,2017,"M","Never Married","45-49"
"01","Alabama","B12002_012",22672,2720,2017,"M","Never Married","50-54"
"01","Alabama","B12002_013",22629,2280,2017,"M","Never Married","55-59"
"01","Alabama","B12002_014",14914,2262,2017,"M","Never Married","60-64"
"01","Alabama","B12002_015",9150,1359,2017,"M","Never Married","65-74"
"01","Alabama","B12002_016",3264,840,2017,"M","Never Married","75-84"
"01","Alabama","B12002_017",1278,620,2017,"M","Never Married","85+"
"01","Alabama","B12002_020",0,200,2017,"M","Married","15-17"
"01","Alabama","B12002_021",795,447,2017,"M","Married","18-19"
"01","Alabama","B12002_022",11726,1982,2017,"M","Married","20-24"
"01","Alabama","B12002_023",40616,2991,2017,"M","Married","25-29"
"01","Alabama","B12002_024",64165,3783,2017,"M","Married","30-34"
"01","Alabama","B12002_025",78388,4130,2017,"M","Married","35-39"
"01","Alabama","B12002_026",83785,5112,2017,"M","Married","40-44"
"01","Alabama","B12002_027",88539,3104,2017,"M","Married","45-49"
"01","Alabama","B12002_028",88599,3778,2017,"M","Married","50-54"
"01","Alabama","B12002_029",91622,4657,2017,"M","Married","55-59"
"01","Alabama","B12002_030",97770,4440,2017,"M","Married","60-64"
"01","Alabama","B12002_031",153828,3839,2017,"M","Married","65-74"
"01","Alabama","B12002_032",67455,2954,2017,"M","Married","75-84"
"01","Alabama","B12002_033",12424,1761,2017,"M","Married","85+"
"01","Alabama","B12002_036",195,220,2017,"M","Separated","15-17"
"01","Alabama","B12002_037",49,91,2017,"M","Separated","18-19"
"01","Alabama","B12002_038",410,363,2017,"M","Separated","20-24"
"01","Alabama","B12002_039",2638,1033,2017,"M","Separated","25-29"
"01","Alabama","B12002_040",3770,1325,2017,"M","Separated","30-34"
"01","Alabama","B12002_041",2855,972,2017,"M","Separated","35-39"
"01","Alabama","B12002_042",3648,1284,2017,"M","Separated","40-44"
"01","Alabama","B12002_043",3902,1124,2017,"M","Separated","45-49"
"01","Alabama","B12002_044",4644,1058,2017,"M","Separated","50-54"
"01","Alabama","B12002_045",4086,1071,2017,"M","Separated","55-59"
"01","Alabama","B12002_046",3369,827,2017,"M","Separated","60-64"
"01","Alabama","B12002_047",4339,1073,2017,"M","Separated","65-74"
"01","Alabama","B12002_048",520,257,2017,"M","Separated","75-84"
"01","Alabama","B12002_049",191,178,2017,"M","Separated","85+"
"01","Alabama","B12002_066",0,200,2017,"M","Widowed","15-17"
"01","Alabama","B12002_067",184,214,2017,"M","Widowed","18-19"
"01","Alabama","B12002_068",61,124,2017,"M","Widowed","20-24"
"01","Alabama","B12002_069",107,145,2017,"M","Widowed","25-29"
"01","Alabama","B12002_070",240,208,2017,"M","Widowed","30-34"
"01","Alabama","B12002_071",281,243,2017,"M","Widowed","35-39"
"01","Alabama","B12002_072",508,340,2017,"M","Widowed","40-44"
"01","Alabama","B12002_073",2351,791,2017,"M","Widowed","45-49"
"01","Alabama","B12002_074",2884,934,2017,"M","Widowed","50-54"
"01","Alabama","B12002_075",3828,1061,2017,"M","Widowed","55-59"
"01","Alabama","B12002_076",5995,1159,2017,"M","Widowed","60-64"
"01","Alabama","B12002_077",16429,1696,2017,"M","Widowed","65-74"
"01","Alabama","B12002_078",16780,1840,2017,"M","Widowed","75-84"
"01","Alabama","B12002_079",10210,1447,2017,"M","Widowed","85+"
"01","Alabama","B12002_081",0,200,2017,"M","Divorced","15-17"
"01","Alabama","B12002_082",146,217,2017,"M","Divorced","18-19"
"01","Alabama","B12002_083",1490,741,2017,"M","Divorced","20-24"
"01","Alabama","B12002_084",5380,1394,2017,"M","Divorced","25-29"
"01","Alabama","B12002_085",10700,1777,2017,"M","Divorced","30-34"
"01","Alabama","B12002_086",19013,2849,2017,"M","Divorced","35-39"
"01","Alabama","B12002_087",21953,2636,2017,"M","Divorced","40-44"
"01","Alabama","B12002_088",27529,2593,2017,"M","Divorced","45-49"
"01","Alabama","B12002_089",30657,2900,2017,"M","Divorced","50-54"
"01","Alabama","B12002_090",33399,3105,2017,"M","Divorced","55-59"
"01","Alabama","B12002_091",25255,2587,2017,"M","Divorced","60-64"
"01","Alabama","B12002_092",33224,2907,2017,"M","Divorced","65-74"
"01","Alabama","B12002_093",8610,1459,2017,"M","Divorced","75-84"
"01","Alabama","B12002_094",2205,787,2017,"M","Divorced","85+"
"01","Alabama","B12002_097",94937,2701,2017,"F","Never Married","15-17"
"01","Alabama","B12002_098",71128,4144,2017,"F","Never Married","18-19"
"01","Alabama","B12002_099",138029,4839,2017,"F","Never Married","20-24"
"01","Alabama","B12002_100",88454,4313,2017,"F","Never Married","25-29"
"01","Alabama","B12002_101",58269,4092,2017,"F","Never Married","30-34"
"01","Alabama","B12002_102",40343,3835,2017,"F","Never Married","35-39"
"01","Alabama","B12002_103",25467,2931,2017,"F","Never Married","40-44"
"01","Alabama","B12002_104",24039,2446,2017,"F","Never Married","45-49"
"01","Alabama","B12002_105",18877,2311,2017,"F","Never Married","50-54"
"01","Alabama","B12002_106",18001,2190,2017,"F","Never Married","55-59"
"01","Alabama","B12002_107",12726,2270,2017,"F","Never Married","60-64"
"01","Alabama","B12002_108",11806,1369,2017,"F","Never Married","65-74"
"01","Alabama","B12002_109",5349,1011,2017,"F","Never Married","75-84"
"01","Alabama","B12002_110",2057,750,2017,"F","Never Married","85+"
"01","Alabama","B12002_113",140,178,2017,"F","Married","15-17"
"01","Alabama","B12002_114",911,588,2017,"F","Married","18-19"
"01","Alabama","B12002_115",18967,2273,2017,"F","Married","20-24"
"01","Alabama","B12002_116",52805,3377,2017,"F","Married","25-29"
"01","Alabama","B12002_117",73108,3826,2017,"F","Married","30-34"
"01","Alabama","B12002_118",85670,4539,2017,"F","Married","35-39"
"01","Alabama","B12002_119",78574,4815,2017,"F","Married","40-44"
"01","Alabama","B12002_120",92961,3366,2017,"F","Married","45-49"
"01","Alabama","B12002_121",93807,3919,2017,"F","Married","50-54"
"01","Alabama","B12002_122",98102,4104,2017,"F","Married","55-59"
"01","Alabama","B12002_123",97635,4597,2017,"F","Married","60-64"
"01","Alabama","B12002_124",135923,3820,2017,"F","Married","65-74"
"01","Alabama","B12002_125",49021,3266,2017,"F","Married","75-84"
"01","Alabama","B12002_126",5825,1164,2017,"F","Married","85+"
"01","Alabama","B12002_129",52,93,2017,"F","Separated","15-17"
"01","Alabama","B12002_130",271,292,2017,"F","Separated","18-19"
"01","Alabama","B12002_131",1337,695,2017,"F","Separated","20-24"
"01","Alabama","B12002_132",5181,1304,2017,"F","Separated","25-29"
"01","Alabama","B12002_133",6049,1566,2017,"F","Separated","30-34"
"01","Alabama","B12002_134",6984,1531,2017,"F","Separated","35-39"
"01","Alabama","B12002_135",7094,1863,2017,"F","Separated","40-44"
"01","Alabama","B12002_136",6197,1145,2017,"F","Separated","45-49"
"01","Alabama","B12002_137",5464,1168,2017,"F","Separated","50-54"
"01","Alabama","B12002_138",6642,1169,2017,"F","Separated","55-59"
"01","Alabama","B12002_139",5276,1261,2017,"F","Separated","60-64"
"01","Alabama","B12002_140",4128,920,2017,"F","Separated","65-74"
"01","Alabama","B12002_141",1159,583,2017,"F","Separated","75-84"
"01","Alabama","B12002_142",45,78,2017,"F","Separated","85+"
"01","Alabama","B12002_159",33,56,2017,"F","Widowed","15-17"
"01","Alabama","B12002_160",0,200,2017,"F","Widowed","18-19"
"01","Alabama","B12002_161",184,203,2017,"F","Widowed","20-24"
"01","Alabama","B12002_162",591,424,2017,"F","Widowed","25-29"
"01","Alabama","B12002_163",1120,582,2017,"F","Widowed","30-34"
"01","Alabama","B12002_164",964,499,2017,"F","Widowed","35-39"
"01","Alabama","B12002_165",1899,788,2017,"F","Widowed","40-44"
"01","Alabama","B12002_166",3082,841,2017,"F","Widowed","45-49"
"01","Alabama","B12002_167",7178,1508,2017,"F","Widowed","50-54"
"01","Alabama","B12002_168",11100,1488,2017,"F","Widowed","55-59"
"01","Alabama","B12002_169",19727,2136,2017,"F","Widowed","60-64"
"01","Alabama","B12002_170",59904,4040,2017,"F","Widowed","65-74"
"01","Alabama","B12002_171",65006,3604,2017,"F","Widowed","75-84"
"01","Alabama","B12002_172",41347,2561,2017,"F","Widowed","85+"
"01","Alabama","B12002_174",0,200,2017,"F","Divorced","15-17"
"01","Alabama","B12002_175",42,72,2017,"F","Divorced","18-19"
"01","Alabama","B12002_176",1993,879,2017,"F","Divorced","20-24"
"01","Alabama","B12002_177",9637,2165,2017,"F","Divorced","25-29"
"01","Alabama","B12002_178",13606,2230,2017,"F","Divorced","30-34"
"01","Alabama","B12002_179",21212,2791,2017,"F","Divorced","35-39"
"01","Alabama","B12002_180",27663,2763,2017,"F","Divorced","40-44"
"01","Alabama","B12002_181",28294,2857,2017,"F","Divorced","45-49"
"01","Alabama","B12002_182",36812,3138,2017,"F","Divorced","50-54"
"01","Alabama","B12002_183",33679,2920,2017,"F","Divorced","55-59"
"01","Alabama","B12002_184",32934,2841,2017,"F","Divorced","60-64"
"01","Alabama","B12002_185",42175,3271,2017,"F","Divorced","65-74"
"01","Alabama","B12002_186",18294,1738,2017,"F","Divorced","75-84"
"01","Alabama","B12002_187",4416,1033,2017,"F","Divorced","85+"
"01","Alabama","B12002_004",95990,3350,2019,"M","Never Married","15-17"
"01","Alabama","B12002_005",67085,3295,2019,"M","Never Married","18-19"
"01","Alabama","B12002_006",142715,4064,2019,"M","Never Married","20-24"
"01","Alabama","B12002_007",102487,4686,2019,"M","Never Married","25-29"
"01","Alabama","B12002_008",70841,4597,2019,"M","Never Married","30-34"
"01","Alabama","B12002_009",45679,4502,2019,"M","Never Married","35-39"
"01","Alabama","B12002_010",29336,3362,2019,"M","Never Married","40-44"
"01","Alabama","B12002_011",20893,2619,2019,"M","Never Married","45-49"
"01","Alabama","B12002_012",19783,2413,2019,"M","Never Married","50-54"
"01","Alabama","B12002_013",19175,2557,2019,"M","Never Married","55-59"
"01","Alabama","B12002_014",15322,1722,2019,"M","Never Married","60-64"
"01","Alabama","B12002_015",12678,1930,2019,"M","Never Married","65-74"
"01","Alabama","B12002_016",5333,1181,2019,"M","Never Married","75-84"
"01","Alabama","B12002_017",1792,816,2019,"M","Never Married","85+"
"01","Alabama","B12002_020",6,11,2019,"M","Married","15-17"
"01","Alabama","B12002_021",420,348,2019,"M","Married","18-19"
"01","Alabama","B12002_022",12277,2370,2019,"M","Married","20-24"
"01","Alabama","B12002_023",45759,4129,2019,"M","Married","25-29"
"01","Alabama","B12002_024",64694,4158,2019,"M","Married","30-34"
"01","Alabama","B12002_025",82478,5273,2019,"M","Married","35-39"
"01","Alabama","B12002_026",78473,4719,2019,"M","Married","40-44"
"01","Alabama","B12002_027",91510,4046,2019,"M","Married","45-49"
"01","Alabama","B12002_028",86845,3927,2019,"M","Married","50-54"
"01","Alabama","B12002_029",91866,4304,2019,"M","Married","55-59"
"01","Alabama","B12002_030",103275,4000,2019,"M","Married","60-64"
"01","Alabama","B12002_031",160021,3987,2019,"M","Married","65-74"
"01","Alabama","B12002_032",74477,2970,2019,"M","Married","75-84"
"01","Alabama","B12002_033",14171,1923,2019,"M","Married","85+"
"01","Alabama","B12002_036",0,206,2019,"M","Separated","15-17"
"01","Alabama","B12002_037",0,206,2019,"M","Separated","18-19"
"01","Alabama","B12002_038",472,361,2019,"M","Separated","20-24"
"01","Alabama","B12002_039",1867,944,2019,"M","Separated","25-29"
"01","Alabama","B12002_040",3260,1057,2019,"M","Separated","30-34"
"01","Alabama","B12002_041",4887,1585,2019,"M","Separated","35-39"
"01","Alabama","B12002_042",4854,1397,2019,"M","Separated","40-44"
"01","Alabama","B12002_043",3701,1105,2019,"M","Separated","45-49"
"01","Alabama","B12002_044",4050,869,2019,"M","Separated","50-54"
"01","Alabama","B12002_045",2714,1014,2019,"M","Separated","55-59"
"01","Alabama","B12002_046",2931,1040,2019,"M","Separated","60-64"
"01","Alabama","B12002_047",3334,1078,2019,"M","Separated","65-74"
"01","Alabama","B12002_048",1659,772,2019,"M","Separated","75-84"
"01","Alabama","B12002_049",258,213,2019,"M","Separated","85+"
"01","Alabama","B12002_066",0,206,2019,"M","Widowed","15-17"
"01","Alabama","B12002_067",0,206,2019,"M","Widowed","18-19"
"01","Alabama","B12002_068",0,206,2019,"M","Widowed","20-24"
"01","Alabama","B12002_069",64,125,2019,"M","Widowed","25-29"
"01","Alabama","B12002_070",357,407,2019,"M","Widowed","30-34"
"01","Alabama","B12002_071",331,362,2019,"M","Widowed","35-39"
"01","Alabama","B12002_072",1079,455,2019,"M","Widowed","40-44"
"01","Alabama","B12002_073",2223,879,2019,"M","Widowed","45-49"
"01","Alabama","B12002_074",2090,794,2019,"M","Widowed","50-54"
"01","Alabama","B12002_075",2643,733,2019,"M","Widowed","55-59"
"01","Alabama","B12002_076",6441,1347,2019,"M","Widowed","60-64"
"01","Alabama","B12002_077",14935,1679,2019,"M","Widowed","65-74"
"01","Alabama","B12002_078",16609,2105,2019,"M","Widowed","75-84"
"01","Alabama","B12002_079",9083,1344,2019,"M","Widowed","85+"
"01","Alabama","B12002_081",39,71,2019,"M","Divorced","15-17"
"01","Alabama","B12002_082",7,12,2019,"M","Divorced","18-19"
"01","Alabama","B12002_083",796,428,2019,"M","Divorced","20-24"
"01","Alabama","B12002_084",7599,1694,2019,"M","Divorced","25-29"
"01","Alabama","B12002_085",11684,2017,2019,"M","Divorced","30-34"
"01","Alabama","B12002_086",17524,2052,2019,"M","Divorced","35-39"
"01","Alabama","B12002_087",20063,3218,2019,"M","Divorced","40-44"
"01","Alabama","B12002_088",25522,2984,2019,"M","Divorced","45-49"
"01","Alabama","B12002_089",28859,3174,2019,"M","Divorced","50-54"
"01","Alabama","B12002_090",27463,3037,2019,"M","Divorced","55-59"
"01","Alabama","B12002_091",27896,2915,2019,"M","Divorced","60-64"
"01","Alabama","B12002_092",35636,3039,2019,"M","Divorced","65-74"
"01","Alabama","B12002_093",12386,1681,2019,"M","Divorced","75-84"
"01","Alabama","B12002_094",1840,572,2019,"M","Divorced","85+"
"01","Alabama","B12002_097",89060,2404,2019,"F","Never Married","15-17"
"01","Alabama","B12002_098",69932,3744,2019,"F","Never Married","18-19"
"01","Alabama","B12002_099",136539,4970,2019,"F","Never Married","20-24"
"01","Alabama","B12002_100",88078,4600,2019,"F","Never Married","25-29"
"01","Alabama","B12002_101",54317,3660,2019,"F","Never Married","30-34"
"01","Alabama","B12002_102",39066,3632,2019,"F","Never Married","35-39"
"01","Alabama","B12002_103",28305,3374,2019,"F","Never Married","40-44"
"01","Alabama","B12002_104",19773,2444,2019,"F","Never Married","45-49"
"01","Alabama","B12002_105",17181,2399,2019,"F","Never Married","50-54"
"01","Alabama","B12002_106",15715,2384,2019,"F","Never Married","55-59"
"01","Alabama","B12002_107",13998,2211,2019,"F","Never Married","60-64"
"01","Alabama","B12002_108",13847,1794,2019,"F","Never Married","65-74"
"01","Alabama","B12002_109",6779,1582,2019,"F","Never Married","75-84"
"01","Alabama","B12002_110",2477,684,2019,"F","Never Married","85+"
"01","Alabama","B12002_113",199,213,2019,"F","Married","15-17"
"01","Alabama","B12002_114",646,380,2019,"F","Married","18-19"
"01","Alabama","B12002_115",16694,2133,2019,"F","Married","20-24"
"01","Alabama","B12002_116",58823,3825,2019,"F","Married","25-29"
"01","Alabama","B12002_117",77435,3658,2019,"F","Married","30-34"
"01","Alabama","B12002_118",80190,4010,2019,"F","Married","35-39"
"01","Alabama","B12002_119",91051,5398,2019,"F","Married","40-44"
"01","Alabama","B12002_120",90884,3466,2019,"F","Married","45-49"
"01","Alabama","B12002_121",92717,3948,2019,"F","Married","50-54"
"01","Alabama","B12002_122",98397,4311,2019,"F","Married","55-59"
"01","Alabama","B12002_123",97025,4132,2019,"F","Married","60-64"
"01","Alabama","B12002_124",143031,4019,2019,"F","Married","65-74"
"01","Alabama","B12002_125",54596,3420,2019,"F","Married","75-84"
"01","Alabama","B12002_126",6097,1153,2019,"F","Married","85+"
"01","Alabama","B12002_129",49,64,2019,"F","Separated","15-17"
"01","Alabama","B12002_130",221,311,2019,"F","Separated","18-19"
"01","Alabama","B12002_131",815,605,2019,"F","Separated","20-24"
"01","Alabama","B12002_132",2846,1295,2019,"F","Separated","25-29"
"01","Alabama","B12002_133",5631,1480,2019,"F","Separated","30-34"
"01","Alabama","B12002_134",7233,1522,2019,"F","Separated","35-39"
"01","Alabama","B12002_135",8342,1763,2019,"F","Separated","40-44"
